run_id,date,total_asset,cash,market_value,daily_return,benchmark_close,benchmark_return
20260816_120219_b52b6e,2019-01-02,1000000.0,1000000.0,0,0.0,2969.535,0.0
20260816_120219_b52b6e,2019-01-03,1002595.870689,634519.810689,368076.06,0.00259587,2964.842,-0.00158038
20260816_120219_b52b6e,2019-01-04,1013957.950689,634519.810689,379438.14,0.01133266,3035.874,0.02395811
20260816_120219_b52b6e,2019-01-07,1034506.7556,15030.2186,1019476.537,0.02026593,3054.303,0.00607041
20260816_120219_b52b6e,2019-01-08,1020525.3906,15030.2186,1005495.172,-0.01351501,3047.703,-0.00216089
20260816_120219_b52b6e,2019-01-09,1021049.1716,15030.2186,1006018.953,0.00051325,3078.475,0.01009678
20260816_120219_b52b6e,2019-01-10,1009271.1406,15030.2186,994240.922,-0.01153522,3072.686,-0.00188048
20260816_120219_b52b6e,2019-01-11,998877.8826,15030.2186,983847.664,-0.01029779,3094.778,0.0071898
20260816_120219_b52b6e,2019-01-14,995212.9506,15030.2186,980182.732,-0.00366905,3067.784,-0.00872244
20260816_120219_b52b6e,2019-01-15,1002617.732077,114722.358077,887895.374,0.0074404,3127.99,0.01962524
20260816_120219_b52b6e,2019-01-16,993757.226577,5707.111577,988050.115,-0.00883737,3128.651,0.00021132
20260816_120219_b52b6e,2019-01-17,986963.277577,5707.111577,981256.166,-0.00683663,3111.416,-0.00550876
20260816_120219_b52b6e,2019-01-18,995184.400577,5707.111577,989477.289,0.00832972,3168.173,0.01824153
20260816_120219_b52b6e,2019-01-21,990561.044577,5707.111577,984853.933,-0.00464573,3185.636,0.00551201
20260816_120219_b52b6e,2019-01-22,983535.441577,5707.111577,977828.33,-0.00709255,3143.317,-0.01328432
20260816_120219_b52b6e,2019-01-23,991125.301577,5707.111577,985418.19,0.00771692,3141.053,-0.00072026
20260816_120219_b52b6e,2019-01-24,995245.660577,5707.111577,989538.549,0.00415725,3158.781,0.00564397
20260816_120219_b52b6e,2019-01-25,988670.639577,5707.111577,982963.528,-0.00660643,3184.469,0.00813225
20260816_120219_b52b6e,2019-01-28,993388.685577,5707.111577,987681.574,0.00477211,3183.777,-0.0002173
20260816_120219_b52b6e,2019-01-29,989667.946577,5707.111577,983960.835,-0.0037455,3193.969,0.00320123
20260816_120219_b52b6e,2019-01-30,979260.579577,5707.111577,973553.468,-0.01051602,3168.482,-0.00797973
